ans,circle_r,circle_g,circle_b,bg_r,bg_g,bg_b
2,0.7769568939410385,0.5263940945084543,0.3380920259444142,0.8067709941033984,0.8067709941033984,0.8067709941033984
3,0.9709709808957152,0.9028484116313883,0.8806119061394306,0.6956031862704433,0.6956031862704433,0.6956031862704433
0,0.9730714048670996,0.6923836870181473,0.5746943727450806,0.9928794790001714,0.9928794790001714,0.9928794790001714
3,0.22167011207451237,0.21572995899966588,0.06434989314214451,0.6690923363891508,0.6690923363891508,0.6690923363891508
3,0.7645080919732111,0.7358817206554,0.4242977021608961,0.6452295039851449,0.6452295039851449,0.6452295039851449
3,0.8730690661198214,0.6434727528981266,0.5635019952101434,0.32458139477768155,0.32458139477768155,0.32458139477768155
3,0.6140041021508111,0.5870733471836607,0.4523210483992277,0.3769732816415152,0.3769732816415152,0.3769732816415152
0,0.5038625263167771,0.21020093719462613,0.11660869042152337,0.1559023113121053,0.1559023113121053,0.1559023113121053
3,0.8312597904197537,0.6248937805268661,0.464054152209328,0.0030219673375612155,0.0030219673375612155,0.0030219673375612155
3,0.4167884543447048,0.35209822979565963,0.1479549138804436,0.36184674224734314,0.36184674224734314,0.36184674224734314
3,0.6887459441598548,0.6196838284456518,0.19239422502771186,0.4391024186603495,0.4391024186603495,0.4391024186603495
1,0.4340589847147581,0.3588211301873882,0.3225543881747069,0.6423427498468243,0.6423427498468243,0.6423427498468243
1,0.20561369031952892,0.1265971470543479,0.07466086642453743,0.04224320753789168,0.04224320753789168,0.04224320753789168
3,0.7525992367981496,0.5808312105288624,0.3468174023054195,0.5637701714023546,0.5637701714023546,0.5637701714023546
0,0.8403559571912032,0.4631487420049721,0.24126859770788234,0.4667228732659109,0.4667228732659109,0.4667228732659109
1,0.033926494169114085,0.028433487429431595,0.008247703593170624,0.07746954778188087,0.07746954778188087,0.07746954778188087
3,0.8775390715369109,0.8702219753900774,0.6595966628117198,0.40989448857057253,0.40989448857057253,0.40989448857057253
3,0.08643266852806919,0.0696325735638035,0.040700463300877475,0.9687554046733671,0.9687554046733671,0.9687554046733671
3,0.8929836906704264,0.8878284438674373,0.8850785802014779,0.3611364977557455,0.3611364977557455,0.3611364977557455
3,0.9992999960611882,0.7372193355762205,0.3605104933823573,0.3386401480977206,0.3386401480977206,0.3386401480977206
3,0.675326986360479,0.655037300752609,0.34122443683663345,0.10886227254165382,0.10886227254165382,0.10886227254165382
3,0.7724579192552821,0.7022981217606817,0.12648180515234145,0.8560923389738997,0.8560923389738997,0.8560923389738997
1,0.46708654694023544,0.23499349751487023,0.16038878484430524,0.7651465553821742,0.7651465553821742,0.7651465553821742
2,0.2134820309009262,0.09703946971855354,0.019014904877536404,0.2769001932768146,0.2769001932768146,0.2769001932768146
3,0.15314254205433897,0.14093222907740557,0.013593944687348885,0.6300519896513481,0.6300519896513481,0.6300519896513481
3,0.9024792188540323,0.8007555731515982,0.43047067443421816,0.9962666147988588,0.9962666147988588,0.9962666147988588
3,0.6211125505667723,0.5604961955111194,0.0550766732115483,0.35063348482795387,0.35063348482795387,0.35063348482795387
3,0.9864017018602138,0.9552811942664953,0.3263585433768754,0.1650314838890764,0.1650314838890764,0.1650314838890764
1,0.5390734527585158,0.4274748973101946,0.2874153260005281,0.699967271053616,0.699967271053616,0.699967271053616
1,0.3062553278867415,0.23664203822558355,0.10021586700693334,0.8651284933983722,0.8651284933983722,0.8651284933983722
0,0.6026637049694735,0.5010547592281631,0.3703517581430429,0.46484322460379546,0.46484322460379546,0.46484322460379546
3,0.7143312766217972,0.5213642428958669,0.1894207871654031,0.2728799607063137,0.2728799607063137,0.2728799607063137
3,0.6325864645915127,0.5784033652279998,0.5539364986335074,0.9416574666355536,0.9416574666355536,0.9416574666355536
3,0.9612074365683708,0.9662879359923437,0.8146175225814755,0.4064209570904658,0.4064209570904658,0.4064209570904658
3,0.8187851306289853,0.828387338631628,0.20924489128412083,0.3769154396114004,0.3769154396114004,0.3769154396114004
3,0.4679244326119756,0.47607918968711893,0.19665862759279756,0.32941583799436047,0.32941583799436047,0.32941583799436047
0,0.49951978246920825,0.24772332038976053,0.06186241357539806,0.13485091711802555,0.13485091711802555,0.13485091711802555
3,0.9709768873899424,0.950462837013483,0.77359662271089,0.2488754122066048,0.2488754122066048,0.2488754122066048
3,0.8234506748147078,0.6772348723597134,0.33820761705791313,0.10029159281593958,0.10029159281593958,0.10029159281593958
1,0.13004150476073162,0.11321092594947844,0.06418580895563247,0.434556490036773,0.434556490036773,0.434556490036773
3,0.611707350924651,0.5350471222134427,0.47217904483908324,0.2909505731817176,0.2909505731817176,0.2909505731817176
0,0.8550263683565558,0.6190770317566799,0.4168361118758504,0.12006267146766325,0.12006267146766325,0.12006267146766325
3,0.6222870731963326,0.6413673634352814,0.15304746091061008,0.8476407036921753,0.8476407036921753,0.8476407036921753
3,0.8899753007963223,0.8526178962917754,0.7988970522079019,0.016254858308126452,0.016254858308126452,0.016254858308126452
1,0.5607315883595302,0.34541947092886977,0.2442583087144105,0.986130332284929,0.986130332284929,0.986130332284929
3,0.8606643137161332,0.7460563280090441,0.33511666585418454,0.17073966517254224,0.17073966517254224,0.17073966517254224
0,0.6848872247202908,0.43551629737801906,0.32827473506712174,0.746926054324094,0.746926054324094,0.746926054324094
1,0.27144563428114943,0.13179561201394047,0.0671572778983736,0.857450498249322,0.857450498249322,0.857450498249322
1,0.38331127001059406,0.23471686103641376,0.14869910907104514,0.8291199671138957,0.8291199671138957,0.8291199671138957
3,0.9839304862688717,0.8299150958494779,0.1846134115282417,0.3515102554171321,0.3515102554171321,0.3515102554171321
3,0.9664733459338539,0.809646817147592,0.5144327002288122,0.9096785749882379,0.9096785749882379,0.9096785749882379
3,0.6736103204684507,0.6073086496409902,0.5759385085971771,0.14433018578758072,0.14433018578758072,0.14433018578758072
3,0.032256713920532976,0.015602106201647193,0.006720337956516083,0.9847188949484252,0.9847188949484252,0.9847188949484252
3,0.6581912561300466,0.6663460696914829,0.30273396369678823,0.9874260548159248,0.9874260548159248,0.9874260548159248
3,0.9123949645024111,0.687137014188242,0.23876734670903438,0.07273873600452219,0.07273873600452219,0.07273873600452219
3,0.01399262079764807,0.012987059790670245,0.0063392208862888145,0.7163169730937733,0.7163169730937733,0.7163169730937733
3,0.8339527771308923,0.6740511732364823,0.24634776813247042,0.2595583582232328,0.2595583582232328,0.2595583582232328
3,0.14487194864463215,0.13518034240168397,0.04038484286065667,0.4718491527431362,0.4718491527431362,0.4718491527431362
3,0.9062757873988903,0.8845555602287293,0.1740925967744542,0.2219586818074447,0.2219586818074447,0.2219586818074447
1,0.3108022284748795,0.18315710888096481,0.08101916865694624,0.6196040320133497,0.6196040320133497,0.6196040320133497
0,0.9945397393391135,0.6700082483499491,0.2565402046906841,0.9182649543697293,0.9182649543697293,0.9182649543697293
1,0.19485601162074984,0.09695660693103825,0.03396788760007117,0.33183177195611246,0.33183177195611246,0.33183177195611246
0,0.31218372667035765,0.20001666274873592,0.030609383682339692,0.15184627594211186,0.15184627594211186,0.15184627594211186
3,0.10444817615537583,0.09305700466608156,0.011651386758276124,0.3704535749489749,0.3704535749489749,0.3704535749489749
3,0.05073012494723117,0.037556211027299995,0.03079870330218342,0.34047636089560684,0.34047636089560684,0.34047636089560684
3,0.005253916840476713,0.004203655084755908,0.002042256803288944,0.5797016649634219,0.5797016649634219,0.5797016649634219
1,0.22589027341930223,0.1824027252242985,0.031908090644280115,0.669722749210655,0.669722749210655,0.669722749210655
0,0.5409270257954448,0.21620423176298964,0.03304939815847537,0.7701507326857817,0.7701507326857817,0.7701507326857817
3,0.7364043840423757,0.4669992648899045,0.3551797156723558,0.024904682797097566,0.024904682797097566,0.024904682797097566
3,0.22267371719158036,0.2034131919064627,0.12178662865644219,0.8230732562421285,0.8230732562421285,0.8230732562421285
3,0.6750217619987654,0.4873784067409789,0.41294077956720404,0.3944975688074278,0.3944975688074278,0.3944975688074278
1,0.05857975809381355,0.04527070807664923,0.015714687726407314,0.10550033030772188,0.10550033030772188,0.10550033030772188
3,0.6991169629308502,0.6806271532978955,0.28365072218174947,0.2826190215187251,0.2826190215187251,0.2826190215187251
3,0.6711831914860383,0.6358015051278725,0.35142243303537596,0.46767976851531,0.46767976851531,0.46767976851531
3,0.6601580246537555,0.5951479006407959,0.3639618193378751,0.3949805107033717,0.3949805107033717,0.3949805107033717
3,0.016142423255647964,0.014417938270068932,7.6371941668424e-05,0.024550478394039676,0.024550478394039676,0.024550478394039676
3,0.8926358279696552,0.7590750862862725,0.7083617666877708,0.08415652654951444,0.08415652654951444,0.08415652654951444
0,0.895765560403412,0.793172300072939,0.6438723714897605,0.8279590878769999,0.8279590878769999,0.8279590878769999
1,0.20395175267202692,0.12396093980532331,0.05754518124754772,0.5617833258232262,0.5617833258232262,0.5617833258232262
0,0.6435397485144674,0.4458037960896427,0.28687980051178524,0.5071966547564546,0.5071966547564546,0.5071966547564546
3,0.8676936572215452,0.7853503903126167,0.179035017600119,0.8486054798746798,0.8486054798746798,0.8486054798746798
3,0.6273078367646598,0.5240506141710752,0.46964685093766706,0.11001281999983858,0.11001281999983858,0.11001281999983858
3,0.7951076421760415,0.7116691091005328,0.33587319709102953,0.28491030258110595,0.28491030258110595,0.28491030258110595
1,0.28781942295478935,0.2118565582583318,0.1524613637045389,0.47326760227695563,0.47326760227695563,0.47326760227695563
3,0.4631198111015178,0.4261499493193813,0.27696476988035595,0.13414112470915673,0.13414112470915673,0.13414112470915673
3,0.4632831961105245,0.4079524973687208,0.2223482929890781,0.46429020201537763,0.46429020201537763,0.46429020201537763
3,0.8766492776863508,0.7780024750306563,0.731220503190481,0.5437547043537159,0.5437547043537159,0.5437547043537159
3,0.4573431874943962,0.41076914477547866,0.255295232154797,0.13759785231404653,0.13759785231404653,0.13759785231404653
2,0.5375277887369684,0.43421197784361504,0.19999374354257018,0.5884861417887343,0.5884861417887343,0.5884861417887343
3,0.8841538170378872,0.690963293910322,0.5746589006143794,0.37999056656672314,0.37999056656672314,0.37999056656672314
1,0.5941796273415365,0.3981122669014643,0.30711701500040056,0.7817978991593464,0.7817978991593464,0.7817978991593464
3,0.4059000668066512,0.41803420085090026,0.15033411503926042,0.10439281922803667,0.10439281922803667,0.10439281922803667
0,0.6356594599335669,0.45116367387153167,0.34680916436222226,0.47064873022827414,0.47064873022827414,0.47064873022827414
3,0.500308443248062,0.46316567724277685,0.15788804313801444,0.7646775996589839,0.7646775996589839,0.7646775996589839
3,0.5460008156370639,0.4046761743662243,0.07839648999792022,0.18500530175204577,0.18500530175204577,0.18500530175204577
0,0.5150559380151916,0.20452771938610578,0.05980650026367079,0.15325579111855447,0.15325579111855447,0.15325579111855447
1,0.5329644589151468,0.19762943522613813,0.02967598790116878,0.9361267708372556,0.9361267708372556,0.9361267708372556
1,0.1366570985664728,0.09359597027096542,0.07264120262946316,0.49654539429427624,0.49654539429427624,0.49654539429427624
3,0.08287981327379379,0.06028134188915686,0.046571513963400216,0.7160386298252212,0.7160386298252212,0.7160386298252212
3,0.5112730882608499,0.4488895821237468,0.3589120050701954,0.4340734621278308,0.4340734621278308,0.4340734621278308
3,0.3542371679227082,0.31379779660974877,0.15541015819587303,0.4084727626627995,0.4084727626627995,0.4084727626627995
0,0.8096816929813979,0.5154742769185187,0.030798329207919594,0.4318620302814803,0.4318620302814803,0.4318620302814803
3,0.7001564413819615,0.684931824759072,0.20058299304578855,0.06894660347014159,0.06894660347014159,0.06894660347014159
1,0.434758128397013,0.33066405760132095,0.25414189692124983,0.5419218117265778,0.5419218117265778,0.5419218117265778
3,0.6246854439676094,0.5621463727885452,0.40031875443858955,0.8959571573547119,0.8959571573547119,0.8959571573547119
3,0.8390570266858883,0.7558536350345186,0.1445987653453703,0.27719202943004717,0.27719202943004717,0.27719202943004717
0,0.7954720947892491,0.5922908680351447,0.4382118024650068,0.6927085414410398,0.6927085414410398,0.6927085414410398
1,0.4696205266921173,0.36007059818577974,0.2793364755847002,0.9872512080405774,0.9872512080405774,0.9872512080405774
2,0.5489986342914276,0.2558732343007787,0.11872737530659853,0.6608288797932472,0.6608288797932472,0.6608288797932472
3,0.45256515565164834,0.43075441564617756,0.15518623148854493,0.044349705117368465,0.044349705117368465,0.044349705117368465
3,0.6124905320566154,0.6255170367876227,0.1762049820516863,0.8085595536383785,0.8085595536383785,0.8085595536383785
0,0.28701576795983175,0.1436073419610754,0.059639331222857826,0.22090673044418552,0.22090673044418552,0.22090673044418552
3,0.9108318602223058,0.9050854296849677,0.444466162917648,0.07869325507364533,0.07869325507364533,0.07869325507364533
1,0.5765276947678639,0.3244018358566471,0.23508475870814702,0.6743708262943571,0.6743708262943571,0.6743708262943571
3,0.3212169989975364,0.2851027801990452,0.04812326659821271,0.48497424819059076,0.48497424819059076,0.48497424819059076
1,0.2838996251498985,0.13600018743685735,0.0149354821105298,0.9760227348055232,0.9760227348055232,0.9760227348055232
3,0.0654172041090959,0.04980913232309859,0.010264296035858876,0.502821088547065,0.502821088547065,0.502821088547065
3,0.09396975408502584,0.0706553470310504,0.0538111642616766,0.43978849590183444,0.43978849590183444,0.43978849590183444
1,0.587491111220532,0.5037421537592193,0.40841556205387847,0.678612284344838,0.678612284344838,0.678612284344838
0,0.9302131168530556,0.521002650215899,0.2322250188783532,0.39595195772097036,0.39595195772097036,0.39595195772097036
3,0.7917486231873643,0.826585592276774,0.07244920881884732,0.7855690842379273,0.7855690842379273,0.7855690842379273
3,0.8481550907814464,0.854516355969677,0.5596527156646912,0.2427890591854408,0.2427890591854408,0.2427890591854408
1,0.21250616543410772,0.13870024275430043,0.08280393101520142,0.7016444030322289,0.7016444030322289,0.7016444030322289
0,0.376002511936248,0.20298689616152357,0.13519381678042813,0.06453826896276527,0.06453826896276527,0.06453826896276527
3,0.6656894631977875,0.4954374458660814,0.031426309121478764,0.5917586002723095,0.5917586002723095,0.5917586002723095
1,0.31562147028599563,0.16248771730702746,0.041805204320592516,0.789882254049433,0.789882254049433,0.789882254049433
1,0.1926108417646093,0.13736228538674725,0.0944888630256214,0.9668822662429566,0.9668822662429566,0.9668822662429566
1,0.28322122290070817,0.19637469340088254,0.1546292939234325,0.7915802023996418,0.7915802023996418,0.7915802023996418
3,0.7542579620642177,0.7660175857225534,0.3921239565242715,0.030413158613957658,0.030413158613957658,0.030413158613957658
3,0.7177664536476072,0.6890408478850562,0.48620344671536325,0.618813418969132,0.618813418969132,0.618813418969132
3,0.3833766380422,0.3111192117239208,0.1376758600652423,0.06609544305197623,0.06609544305197623,0.06609544305197623
3,0.5448950336022209,0.5245442432293608,0.33976284097845694,0.8820508673612528,0.8820508673612528,0.8820508673612528
3,0.9623712912461866,0.8161804506218516,0.6635954071925577,0.7622063307397209,0.7622063307397209,0.7622063307397209
3,0.07151965740933053,0.03710206877644532,0.020307642554291874,0.5672810331690047,0.5672810331690047,0.5672810331690047
1,0.494037667670559,0.42970357252783803,0.4046024135430431,0.8442645813299123,0.8442645813299123,0.8442645813299123
0,0.8505511776838041,0.570689202881688,0.28795253053118147,0.5696286446716867,0.5696286446716867,0.5696286446716867
3,0.7308262042192453,0.7650184057111118,0.14299187903110003,0.9965842691854165,0.9965842691854165,0.9965842691854165
0,0.5737285747040684,0.3916321836596543,0.16407432906005365,0.15602319641776796,0.15602319641776796,0.15602319641776796
3,0.8164908141096084,0.8358137115211108,0.062311566382824014,0.9292402587464632,0.9292402587464632,0.9292402587464632
1,0.3702016643349674,0.32921024645521724,0.2010998251331602,0.9075621197221521,0.9075621197221521,0.9075621197221521
1,0.31020242138756704,0.23810544810118395,0.13853900610533582,0.31076357245438235,0.31076357245438235,0.31076357245438235
3,0.5988301678388729,0.6029411972301011,0.28010571536810414,0.8387107874205718,0.8387107874205718,0.8387107874205718
1,0.4087886676263214,0.2552278994413124,0.1381167473973188,0.9267337849337766,0.9267337849337766,0.9267337849337766
3,0.7560383614915089,0.5779699333764214,0.21249442252131892,0.08235034604390379,0.08235034604390379,0.08235034604390379
3,0.04072977745818496,0.0287504986526174,0.021147973696260435,0.5653516077248838,0.5653516077248838,0.5653516077248838
3,0.019698678135035563,0.018652602488223938,0.0056273201114516655,0.49974571756509867,0.49974571756509867,0.49974571756509867
0,0.7352575616005297,0.5503102453938811,0.47148860483939015,0.6768773014938179,0.6768773014938179,0.6768773014938179
3,0.49402975719063824,0.44643049361365894,0.32900312285940203,0.7579615232543141,0.7579615232543141,0.7579615232543141
3,0.4817702468950811,0.46281286755440576,0.2151181502983549,0.6611642101091394,0.6611642101091394,0.6611642101091394
0,0.6493284630952533,0.24858786442150385,0.06716444317709754,0.12421508126175784,0.12421508126175784,0.12421508126175784
3,0.8850830573393736,0.7850209567056886,0.09577182307466282,0.4119972279937305,0.4119972279937305,0.4119972279937305
3,0.7418238782898398,0.7727903286239081,0.24615391980149987,0.6315331684848012,0.6315331684848012,0.6315331684848012
3,0.707516540522453,0.6927908136992614,0.41246112335615465,0.4318871986053088,0.4318871986053088,0.4318871986053088
3,0.8330924491234717,0.717541090395109,0.5759679230362645,0.027151979646726554,0.027151979646726554,0.027151979646726554
3,0.5018253371387152,0.5022116645171683,0.17629398979724384,0.5505411418036502,0.5505411418036502,0.5505411418036502
1,0.02504198796071966,0.013656158387285006,0.008306372986938731,0.047340832594455096,0.047340832594455096,0.047340832594455096
1,0.5330909138336424,0.46301835256789925,0.41274983766026907,0.861574830629727,0.861574830629727,0.861574830629727
3,0.5896745134955631,0.5409796597906064,0.47327254132554475,0.5872841146352217,0.5872841146352217,0.5872841146352217
0,0.872652894851464,0.4804407251836103,0.2781212640616342,0.4062250823474587,0.4062250823474587,0.4062250823474587
3,0.7652792420557718,0.7766645105132052,0.5786826943734151,0.3556811672499347,0.3556811672499347,0.3556811672499347
3,0.9398678284153158,0.8349825437631863,0.46368636063362745,0.35353582281168294,0.35353582281168294,0.35353582281168294
0,0.7021442443450768,0.34733990069179776,0.12005751363325022,0.7416363188271758,0.7416363188271758,0.7416363188271758
3,0.7857364188516707,0.7637726310545937,0.3718701056159994,0.6126535010034612,0.6126535010034612,0.6126535010034612
3,0.8458965694748185,0.8092474372157409,0.6556635545582976,0.2575739441095968,0.2575739441095968,0.2575739441095968
1,0.5595780019331236,0.3876452506258257,0.2791771179822605,0.7989522119515708,0.7989522119515708,0.7989522119515708
3,0.2948872252276339,0.08255072093882401,0.005841871624012999,0.5046293622576702,0.5046293622576702,0.5046293622576702
3,0.6277522346857649,0.5714564435780433,0.4994836305012922,0.0333829162771756,0.0333829162771756,0.0333829162771756
1,0.5792719108554963,0.5076886623604989,0.38211483049052747,0.9933761611672357,0.9933761611672357,0.9933761611672357
3,0.8423965689593637,0.8140060235449612,0.6998004954452339,0.1657959774851514,0.1657959774851514,0.1657959774851514
0,0.48909231388929697,0.2930824432265989,0.08442095953791122,0.36779055598525734,0.36779055598525734,0.36779055598525734
0,0.9787994803561441,0.5444776264645719,0.3392243597619115,0.3584110519076499,0.3584110519076499,0.3584110519076499
3,0.7701143617852031,0.7408423844745654,0.6478571175118596,0.5737287344142009,0.5737287344142009,0.5737287344142009
3,0.8718240121210962,0.7283968877022835,0.03348812352547052,0.9058974488681364,0.9058974488681364,0.9058974488681364
3,0.9448466500797413,0.8818371025726682,0.8367989985014316,0.47059590195683265,0.47059590195683265,0.47059590195683265
0,0.8644670968456968,0.5754625847739754,0.24015993999775856,0.08134781365598431,0.08134781365598431,0.08134781365598431
3,0.8245423642723905,0.725577819642577,0.440856055757343,0.17918143850945134,0.17918143850945134,0.17918143850945134
1,0.07132599076185264,0.03206372756330448,0.016359991487179412,0.1711136472647219,0.1711136472647219,0.1711136472647219
1,0.16228216186413214,0.1036203396715252,0.06073812354388103,0.7002619726999695,0.7002619726999695,0.7002619726999695
3,0.5529647655172248,0.5213301923037329,0.18721166844665493,0.6610823878555827,0.6610823878555827,0.6610823878555827
0,0.9805389213772168,0.2528196837292415,0.014041039147875372,0.7708576994706012,0.7708576994706012,0.7708576994706012
1,0.49852781951441194,0.2414650144637274,0.03316772435702352,0.633581788721817,0.633581788721817,0.633581788721817
3,0.9107145861392265,0.8067114028607435,0.3962463505438594,0.26444381210774837,0.26444381210774837,0.26444381210774837
3,0.8952507783361858,0.8351888989941935,0.31042001779430484,0.6189425881167583,0.6189425881167583,0.6189425881167583
3,0.7464174441874961,0.7017546271414704,0.51409398699358,0.455765587137664,0.455765587137664,0.455765587137664
0,0.46883789100890827,0.33681645203242067,0.2639358580066373,0.42392960979932426,0.42392960979932426,0.42392960979932426
0,0.8007206543598991,0.38519446056381806,0.05089262325902381,0.7993717158840131,0.7993717158840131,0.7993717158840131
3,0.656563413440637,0.5860920240814956,0.30753584098382025,0.08288219615663084,0.08288219615663084,0.08288219615663084
0,0.6470243125206205,0.30771301615735425,0.13894203693284762,0.03929004623529331,0.03929004623529331,0.03929004623529331
3,0.5223866046071474,0.46485528118247543,0.10185129204509004,0.9225116871336652,0.9225116871336652,0.9225116871336652
2,0.1505959430623276,0.08658877637019269,0.06456636970346057,0.007546590996566183,0.007546590996566183,0.007546590996566183
1,0.44051780010266084,0.33527978868017255,0.21446462537685793,0.632446871588489,0.632446871588489,0.632446871588489
3,0.3107701947693807,0.25211858766642065,0.2138207349621873,0.16592485923112021,0.16592485923112021,0.16592485923112021
0,0.618829845574624,0.36536271709146434,0.2356264932352421,0.17050890788071205,0.17050890788071205,0.17050890788071205
1,0.1935736264180682,0.1496104629614843,0.05936751912503438,0.2869047896658604,0.2869047896658604,0.2869047896658604
3,0.9828129669301984,0.7696630071247711,0.6479954733068873,0.221400733709049,0.221400733709049,0.221400733709049
1,0.2544433623571716,0.19564751959544105,0.12339978065189988,0.8457648676601832,0.8457648676601832,0.8457648676601832
1,0.2631006092770206,0.21005872449855104,0.05237174314650996,0.7957546383854266,0.7957546383854266,0.7957546383854266
3,0.5346367610445777,0.44712554898722195,0.31367822584338334,0.09046179341332095,0.09046179341332095,0.09046179341332095
3,0.00028432945240008944,0.00017013569874687768,6.187733309463433e-05,0.7110497104225251,0.7110497104225251,0.7110497104225251
3,0.09832317571198779,0.08498530208992226,0.030938630402525442,0.01183670592150099,0.01183670592150099,0.01183670592150099
0,0.7573776521070976,0.5011991550868444,0.18482260432197595,0.41582362237971837,0.41582362237971837,0.41582362237971837
3,0.3081190304621454,0.2982344551780511,0.16851834202726348,0.24686820569773027,0.24686820569773027,0.24686820569773027
1,0.2644889883334517,0.22109501471775067,0.11239202904923871,0.37742674339936955,0.37742674339936955,0.37742674339936955
0,0.7609691332820422,0.40724635829161626,0.11426133831139106,0.728483282792233,0.728483282792233,0.728483282792233
3,0.9230166392555655,0.9403434922527785,0.3396006392160674,0.6442464744030134,0.6442464744030134,0.6442464744030134
2,0.5203056854347855,0.21492574641168927,0.09942327433154054,0.9536040982454537,0.9536040982454537,0.9536040982454537
2,0.3674736660663037,0.2737872975688998,0.055485343358598595,0.4117468677521926,0.4117468677521926,0.4117468677521926
3,0.46540194529189727,0.32425519594475366,0.2583359163254397,0.31257541597159766,0.31257541597159766,0.31257541597159766
3,0.4181407501047679,0.3266697460467827,0.096127024718948,0.32160947282816077,0.32160947282816077,0.32160947282816077
3,0.9318260136178067,0.8225925994321005,0.06157389455059191,0.7792093621720553,0.7792093621720553,0.7792093621720553
0,0.9669759836974071,0.6090171359407139,0.33061421543388175,0.3774670735386596,0.3774670735386596,0.3774670735386596
1,0.2579296834648681,0.23181184106243177,0.1610839438642626,0.7899274639707103,0.7899274639707103,0.7899274639707103
0,0.687780183811016,0.4374153360933011,0.0621927948673901,0.30121594530382134,0.30121594530382134,0.30121594530382134
2,0.36129780588390603,0.22853794958545046,0.17956055874014284,0.3821851836837532,0.3821851836837532,0.3821851836837532
3,0.306514956156987,0.30336206292740975,0.0919977985307335,0.7404771510635512,0.7404771510635512,0.7404771510635512
3,0.5226694102098493,0.518394505368068,0.2978813507422117,0.6989378566008059,0.6989378566008059,0.6989378566008059
3,0.9520807885033031,0.7162800247727283,0.1711711213694985,0.02681806677117038,0.02681806677117038,0.02681806677117038
0,0.9675992897969073,0.5110655360299593,0.114245964984054,0.8110099113716148,0.8110099113716148,0.8110099113716148
3,0.1597743246242577,0.16362001115777047,0.031214828200126655,0.6528476646875798,0.6528476646875798,0.6528476646875798
3,0.9250409445688347,0.7751758093582284,0.5478739712500238,0.17041486028130048,0.17041486028130048,0.17041486028130048
3,0.7514578565346306,0.7731837542726321,0.3454009732391742,0.9767155831965174,0.9767155831965174,0.9767155831965174
0,0.9749337301091688,0.5402782824950529,0.21969124912387067,0.28084718256010877,0.28084718256010877,0.28084718256010877
0,0.7787295528053858,0.4821837723800255,0.06500104597534923,0.7248091639552373,0.7248091639552373,0.7248091639552373
3,0.6290930376898124,0.4921989120597021,0.284471195240526,0.5030245669961256,0.5030245669961256,0.5030245669961256
0,0.9829012999164135,0.6907758466771602,0.055601477436485504,0.9120131164595311,0.9120131164595311,0.9120131164595311
3,0.0562566779719067,0.025942820845797795,0.008640220580411563,0.4781090509003151,0.4781090509003151,0.4781090509003151
3,0.1008174601153955,0.09543944196344238,0.013918574255508622,0.7263088953713449,0.7263088953713449,0.7263088953713449
2,0.7288537343476466,0.43054489506789034,0.09820004103775018,0.8977538744806253,0.8977538744806253,0.8977538744806253
0,0.34683182588308037,0.2551309891506146,0.19944563066044205,0.23764874749546028,0.23764874749546028,0.23764874749546028
1,0.38095850505209483,0.17941811209757996,0.015766785302027478,0.5893165503686985,0.5893165503686985,0.5893165503686985
3,0.44254541445061046,0.4063744803759803,0.23153127503015697,0.09878536610921018,0.09878536610921018,0.09878536610921018
3,0.5031381461566905,0.5327204742419254,0.018150822874443737,0.8340259204623975,0.8340259204623975,0.8340259204623975
3,0.12072368769001562,0.09572796261801678,0.06924714932028733,0.5857658796150129,0.5857658796150129,0.5857658796150129
3,0.6068103499929537,0.5800133785773265,0.3411712110955897,0.4065446318112702,0.4065446318112702,0.4065446318112702
3,0.5583996323968293,0.5167190481714486,0.4314127599588984,0.03592765260603159,0.03592765260603159,0.03592765260603159
3,0.34029226795090856,0.3561481157059404,0.06313064410497221,0.8794487299672648,0.8794487299672648,0.8794487299672648
3,0.0036070722443791725,0.0024217140882633282,0.0019561363308579264,0.25986529115541945,0.25986529115541945,0.25986529115541945
3,0.8633713730250206,0.7883316198503779,0.19738393392002987,0.1518720051207315,0.1518720051207315,0.1518720051207315
3,0.6910099713920691,0.6580446232638353,0.26704751517980374,0.4276382768949496,0.4276382768949496,0.4276382768949496
1,0.16943800234511475,0.1042160273485609,0.05803731336455311,0.5402052850534602,0.5402052850534602,0.5402052850534602
3,0.032031329590435975,0.014259480811616487,0.007511123183042949,0.6534687419866076,0.6534687419866076,0.6534687419866076
0,0.6024611333229003,0.2724019748214463,0.09142596093602104,0.30689642963320185,0.30689642963320185,0.30689642963320185
1,0.13999662218179076,0.10813770561512659,0.04218107521267517,0.3745908017272036,0.3745908017272036,0.3745908017272036
3,0.6641264928473869,0.5879367315467948,0.37463030084602955,0.4370182970834998,0.4370182970834998,0.4370182970834998
3,0.08538991482772251,0.0672311401693895,0.012656994408729,0.42475947250808843,0.42475947250808843,0.42475947250808843
3,0.6376269821724145,0.5791891896654583,0.2078046453284298,0.39185735954071876,0.39185735954071876,0.39185735954071876
3,0.7084068222361858,0.682614478011392,0.45101515293246663,0.9381533552568512,0.9381533552568512,0.9381533552568512
3,0.5180994941788349,0.39233834675528984,0.041579485436548685,0.6623552625238064,0.6623552625238064,0.6623552625238064
3,0.7647879580400064,0.6059277500142451,0.4137620422528394,0.11073394168779127,0.11073394168779127,0.11073394168779127
3,0.9140732240725966,0.8612789146600587,0.688897474412384,0.8052264894278084,0.8052264894278084,0.8052264894278084
